Genero,Casado,Graduado,Gastoscore,Experiencia_laboral,Profesion_Artista,Profesion_Construccion,Profesion_Ejecutivo,Profesion_Funcionario,Profesion_Ingeniero,Profesion_Medico,Profesion_Negocios/empresa,Profesion_Otros,Profesion_Servicios,Generacion,Provincia_Este,Provincia_Norte,Provincia_Oeste,Provincia_Sur,Edad,Family_Size,Ingresos_anuales_brutos,Dias_cliente,per_capita_income,client_longevity,socioeconomic_index,marital_education_interaction,Cluster
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,32,1,20693,291,20693.0,8.818181818181818,0.5,0.0,1
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,51,3,27876,215,9292.0,4.134615384615385,0.5,1.0,2
1,1,1,2,0,0,0,0,0,0,0,1,0,0,2.0,0,0,1,0,29,4,26657,517,6664.25,17.233333333333334,2.0,1.0,4
1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,29,4,19262,340,4815.5,11.333333333333334,0.5,0.0,4
1,1,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,45,1,121251,165,121251.0,3.5869565217391304,1.0,1.0,0
1,1,1,0,2,0,0,0,0,0,0,1,0,0,2.0,1,0,0,0,42,3,43624,345,14541.333333333334,8.023255813953488,1.0,1.0,1
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,76,4,34722,104,8680.5,1.3506493506493507,2.0,0.0,3
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,51,2,46094,69,23047.0,1.3269230769230769,0.0,0.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,47,3,119303,324,39767.666666666664,6.75,0.5,1.0,2
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,44,1,66120,364,66120.0,8.088888888888889,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,28,3,22329,86,7443.0,2.9655172413793105,0.5,0.0,1
0,1,0,1,2,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,65,2,29671,301,14835.5,4.5606060606060606,1.0,0.0,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,29,4,22011,352,5502.75,11.733333333333333,1.0,0.0,4
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,36,4,28244,583,7061.0,15.756756756756756,0.0,0.0,4
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,62,2,122441,570,61220.5,9.047619047619047,2.0,1.0,3
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,33,5,30731,38,6146.2,1.1176470588235294,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,29,3,28047,243,9349.0,8.1,0.5,0.0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,31,5,19633,527,3926.6,16.46875,1.0,0.0,4
1,1,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,31,6,24284,334,4047.3333333333335,10.4375,1.5,0.0,4
1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,0,0,1,0,32,4,20940,51,5235.0,1.5454545454545454,1.0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,22,4,14620,206,3655.0,8.956521739130435,0.5,0.0,1
0,1,0,1,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,45,3,110115,219,36705.0,4.760869565217392,1.5,0.0,3
0,1,1,2,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,41,3,67562,324,22520.666666666668,7.714285714285714,1.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,65,3,60609,239,20203.0,3.621212121212121,0.5,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,47,2,36295,461,18147.5,9.604166666666666,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,22,3,18613,476,6204.333333333333,20.695652173913043,0.5,0.0,4
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,33,5,27014,166,5402.8,4.882352941176471,0.5,0.0,1
0,1,0,1,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,73,2,92532,345,46266.0,4.662162162162162,1.5,0.0,3
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,31,3,30030,229,10010.0,7.15625,0.5,1.0,1
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,54,3,30415,140,10138.333333333334,2.5454545454545454,0.5,1.0,2
1,0,1,0,2,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,42,1,70389,525,70389.0,12.209302325581396,0.0,0.0,0
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,67,3,83569,245,27856.333333333332,3.6029411764705883,0.5,1.0,2
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,30,2,27050,38,13525.0,1.2258064516129032,0.5,1.0,1
1,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,39,1,21808,188,21808.0,4.7,0.5,0.0,1
0,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,36,2,27190,258,13595.0,6.972972972972973,1.0,1.0,1
1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,40,2,44120,458,22060.0,11.170731707317072,0.5,1.0,4
1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,30,1,20011,303,20011.0,9.774193548387096,0.0,0.0,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,32,1,20447,362,20447.0,10.969696969696969,0.5,0.0,4
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,34,5,25742,278,5148.4,7.942857142857143,0.5,0.0,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,33,4,28681,551,7170.25,16.205882352941178,0.5,0.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,47,2,87323,558,43661.5,11.625,0.5,1.0,2
0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,35,2,30236,44,15118.0,1.2222222222222223,0.0,0.0,1
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,41,3,83728,216,27909.333333333332,5.142857142857143,0.5,1.0,1
0,1,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,52,4,69056,599,17264.0,11.30188679245283,1.0,0.0,2
1,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,46,1,101870,213,101870.0,4.531914893617022,0.5,0.0,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,36,5,26834,215,5366.8,5.8108108108108105,0.5,0.0,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,40,4,70448,599,17612.0,14.609756097560975,0.0,0.0,4
1,0,1,0,1,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,33,3,31431,316,10477.0,9.294117647058824,0.5,0.0,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,66,1,51527,131,51527.0,1.955223880597015,0.0,1.0,2
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,35,3,21117,203,7039.0,5.638888888888889,0.5,0.0,1
1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,35,2,27056,75,13528.0,2.0833333333333335,0.5,1.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,31,3,28562,161,9520.666666666666,5.03125,0.5,0.0,1
0,1,1,2,2,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,51,4,52531,167,13132.75,3.2115384615384617,1.5,1.0,3
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,35,6,25136,435,4189.333333333333,12.083333333333334,0.5,0.0,4
1,1,1,0,2,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,42,1,107189,524,107189.0,12.186046511627907,0.0,1.0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,31,1,27299,380,27299.0,11.875,0.0,,4
0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,33,2,24670,182,12335.0,5.352941176470588,0.0,1.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,57,3,88639,344,29546.333333333332,5.931034482758621,0.5,1.0,2
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,51,4,104474,551,26118.5,10.596153846153847,1.0,1.0,2
0,1,0,1,1,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,41,2,27123,347,13561.5,8.261904761904763,1.0,0.0,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,28,3,22661,289,7553.666666666667,9.96551724137931,0.5,0.0,1
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,47,4,43499,275,10874.75,5.729166666666667,1.0,1.0,2
0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1,0,0,0,35,4,27491,92,6872.75,2.5555555555555554,1.0,0.0,1
1,1,1,2,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,55,4,28481,334,7120.25,5.964285714285714,1.5,1.0,3
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,29,4,19177,53,4794.25,1.7666666666666666,0.0,0.0,1
0,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,47,3,102941,480,34313.666666666664,10.0,0.5,0.0,2
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,41,2,124426,283,62213.0,6.738095238095238,0.5,1.0,0
0,1,0,2,2,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,67,4,57384,484,14346.0,7.117647058823529,1.5,0.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,43,2,25244,123,12622.0,2.7954545454545454,0.5,1.0,1
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,51,5,69897,241,13979.4,4.634615384615385,0.5,1.0,2
0,1,0,1,1,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,41,4,126398,207,31599.5,4.928571428571429,0.5,0.0,1
1,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,40,3,62719,338,20906.333333333332,8.24390243902439,0.5,0.0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,31,1,18204,450,18204.0,14.0625,0.0,0.0,4
0,1,1,0,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,95,1,96324,191,96324.0,1.9895833333333333,0.5,1.0,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,46,1,26794,169,26794.0,3.595744680851064,0.0,0.0,2
0,1,1,1,2,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,43,4,75802,284,18950.5,6.454545454545454,0.5,1.0,2
0,1,1,0,2,0,0,1,0,0,0,0,0,0,,0,0,1,0,90,1,119312,268,119312.0,2.9450549450549453,1.0,1.0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,20,8,21044,454,2630.5,21.61904761904762,0.5,0.0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,0,0,20,4,18551,542,4637.75,25.80952380952381,0.5,0.0,4
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,40,1,83663,110,83663.0,2.682926829268293,0.0,0.0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,29,6,22572,191,3762.0,6.366666666666666,0.5,0.0,1
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,54,2,61983,117,30991.5,2.1272727272727274,0.5,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,76,3,80978,407,26992.666666666668,5.285714285714286,0.5,1.0,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,32,6,31095,219,5182.5,6.636363636363637,0.0,0.0,1
0,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,75,2,125374,210,62687.0,2.763157894736842,0.0,0.0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,36,3,21465,302,7155.0,8.162162162162161,0.5,0.0,1
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,47,1,47700,119,47700.0,2.4791666666666665,0.0,0.0,2
0,1,0,2,2,0,0,1,0,0,0,0,0,0,2.0,0,0,1,0,42,5,67651,545,13530.2,12.674418604651162,2.0,0.0,3
0,1,0,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,57,3,52141,369,17380.333333333332,6.362068965517241,0.5,0.0,2
0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,31,2,20016,214,10008.0,6.6875,0.0,1.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,30,5,22509,553,4501.8,17.838709677419356,0.5,0.0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,31,4,21103,39,5275.75,1.21875,0.5,0.0,1
1,1,0,2,0,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,28,3,18842,194,6280.666666666667,6.689655172413793,1.5,0.0,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,33,1,30174,483,30174.0,14.205882352941176,0.0,0.0,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,44,3,59695,332,19898.333333333332,7.377777777777778,0.5,1.0,2
1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,28,9,22391,104,2487.8888888888887,3.586206896551724,0.0,0.0,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,33,1,26813,296,26813.0,8.705882352941176,0.0,0.0,1
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,56,2,33623,344,16811.5,6.035087719298246,1.5,1.0,3
1,1,0,1,2,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,47,2,53420,552,26710.0,11.5,1.0,0.0,2
1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,29,4,29353,175,7338.25,5.833333333333333,0.0,0.0,1
1,1,0,1,1,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,41,3,107610,333,35870.0,7.928571428571429,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,31,5,27242,450,5448.4,14.0625,0.5,0.0,4
1,1,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1,0,0,0,34,5,31055,356,6211.0,10.17142857142857,1.0,0.0,4
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,51,3,78462,249,26154.0,4.788461538461538,0.0,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,52,4,28148,593,7037.0,11.18867924528302,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,31,4,25410,375,6352.5,11.71875,0.5,0.0,4
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,33,1,23954,31,23954.0,0.9117647058823529,0.5,0.0,1
1,0,1,2,1,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,32,1,21399,171,21399.0,5.181818181818182,1.0,,1
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,57,2,61571,291,30785.5,5.017241379310345,0.5,1.0,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,25,5,29734,182,5946.8,7.0,0.0,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,24,5,22513,264,4502.6,10.56,0.5,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,22,5,20027,558,4005.4,24.26086956521739,0.5,0.0,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,24,4,12261,194,3065.25,7.76,0.0,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,21,4,21339,419,5334.75,19.045454545454547,0.5,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,23,3,21652,261,7217.333333333333,10.875,0.5,0.0,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,4,16083,208,4020.75,9.454545454545455,0.5,0.0,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,43,2,111955,329,55977.5,7.4772727272727275,0.0,0.0,0
1,1,1,0,2,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,42,2,107720,361,53860.0,8.395348837209303,0.0,1.0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,36,1,18107,596,18107.0,16.10810810810811,0.5,0.0,4
0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,56,1,62002,370,62002.0,6.491228070175438,0.0,0.0,0
1,0,1,0,2,0,1,0,0,0,0,0,0,0,2.0,0,0,0,1,42,1,95857,317,95857.0,7.372093023255814,0.0,0.0,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,32,3,21000,396,7000.0,12.0,0.5,0.0,4
1,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,39,1,23034,453,23034.0,11.325,0.0,0.0,4
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,35,2,31748,43,15874.0,1.1944444444444444,0.5,1.0,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,65,1,106093,526,106093.0,7.96969696969697,0.0,1.0,0
1,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,35,1,18300,142,18300.0,3.9444444444444446,1.0,0.0,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,32,3,26888,320,8962.666666666666,9.696969696969697,0.5,0.0,1
1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,34,4,31083,257,7770.75,7.3428571428571425,0.0,0.0,1
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,65,4,43946,247,10986.5,3.742424242424242,2.0,0.0,3
0,1,1,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,96,2,93809,406,46904.5,4.185567010309279,1.5,1.0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,22,4,20697,305,5174.25,13.26086956521739,0.5,0.0,4
0,1,1,0,2,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,58,2,104922,236,52461.0,4.0,1.0,1.0,0
0,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,91,2,80595,97,40297.5,1.0543478260869565,1.5,0.0,3
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,36,5,30558,153,6111.6,4.135135135135135,0.5,0.0,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,29,4,20317,116,5079.25,3.8666666666666667,0.5,0.0,1
1,1,1,2,2,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,43,5,93065,397,18613.0,9.022727272727273,1.0,1.0,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,30,5,30830,84,6166.0,2.7096774193548385,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,46,2,51595,198,25797.5,4.212765957446808,0.5,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,51,2,78539,379,39269.5,7.288461538461538,0.5,1.0,2
0,1,1,2,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,69,2,60512,573,30256.0,8.185714285714285,2.0,1.0,3
0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,35,2,27384,437,13692.0,12.13888888888889,1.0,0.0,4
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,36,5,28482,360,5696.4,9.72972972972973,0.5,0.0,4
1,0,1,0,2,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,42,3,96268,132,32089.333333333332,3.0697674418604652,0.5,0.0,1
0,0,1,0,2,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,42,2,112256,156,56128.0,3.627906976744186,0.0,0.0,0
1,1,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,69,1,101472,344,101472.0,4.914285714285715,0.5,1.0,0
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,50,1,106065,336,106065.0,6.588235294117647,0.0,0.0,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,36,5,28499,562,5699.8,15.18918918918919,0.5,0.0,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,30,2,20340,284,10170.0,9.161290322580646,0.0,0.0,1
1,1,0,2,2,1,0,0,0,0,0,0,0,0,,0,0,1,0,96,2,70373,305,35186.5,3.1443298969072164,1.0,0.0,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,28,1,19591,266,19591.0,9.172413793103448,0.5,0.0,1
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,67,4,114956,320,28739.0,4.705882352941177,0.5,1.0,2
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,45,4,92824,206,23206.0,4.478260869565218,1.0,1.0,3
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,61,1,47955,291,47955.0,4.693548387096774,0.0,0.0,2
1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,40,1,28652,246,28652.0,6.0,0.0,0.0,1
0,1,1,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,95,2,124696,169,62348.0,1.7604166666666667,1.5,1.0,3
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,56,3,80450,145,26816.666666666668,2.543859649122807,2.0,1.0,3
0,0,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,91,2,77014,509,38507.0,5.532608695652174,1.5,,3
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,66,3,126949,493,42316.333333333336,7.358208955223881,1.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,72,3,125055,314,41685.0,4.301369863013699,0.5,1.0,2
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,35,1,27366,325,27366.0,9.027777777777779,0.5,0.0,1
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,45,1,41314,187,41314.0,4.065217391304348,0.0,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,62,3,111694,430,37231.333333333336,6.825396825396825,0.5,1.0,2
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,1,0,0,0,81,2,31889,116,15944.5,1.4146341463414633,1.5,0.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,43,2,111546,516,55773.0,11.727272727272727,0.5,1.0,0
1,1,0,1,2,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,43,6,35443,545,5907.166666666667,12.386363636363637,1.0,0.0,4
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,46,2,27540,207,13770.0,4.404255319148936,0.0,0.0,2
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,75,2,24406,182,12203.0,2.3947368421052633,1.0,1.0,3
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,33,1,27245,366,27245.0,10.764705882352942,0.0,0.0,4
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,35,3,31375,262,10458.333333333334,7.277777777777778,0.5,0.0,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,47,1,106368,301,106368.0,6.270833333333333,0.0,1.0,0
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,44,2,37085,259,18542.5,5.7555555555555555,1.0,1.0,3
1,1,0,2,2,0,0,0,0,0,0,0,1,0,,0,0,0,1,96,2,40548,328,20274.0,3.381443298969072,1.0,0.0,3
0,1,0,0,2,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,47,2,36617,139,18308.5,2.8958333333333335,0.0,0.0,2
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,53,3,124402,335,41467.333333333336,6.203703703703703,1.5,1.0,3
1,1,1,1,2,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,64,2,74931,201,37465.5,3.0923076923076924,1.5,1.0,3
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,53,2,111430,225,55715.0,4.166666666666667,0.0,1.0,0
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,57,3,50950,512,16983.333333333332,8.827586206896552,1.0,1.0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,33,3,29027,287,9675.666666666666,8.441176470588236,0.5,0.0,1
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,58,2,102310,573,51155.0,9.711864406779661,0.0,1.0,0
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,62,3,46364,580,15454.666666666666,9.206349206349206,0.5,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,53,4,105297,434,26324.25,8.037037037037036,0.5,1.0,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,31,5,30893,339,6178.6,10.59375,1.0,0.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,67,2,85681,340,42840.5,5.0,0.5,1.0,2
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,68,3,35691,113,11897.0,1.6376811594202898,0.5,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,54,5,33747,538,6749.4,9.781818181818181,0.5,1.0,2
0,1,0,2,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,44,2,29854,289,14927.0,6.4222222222222225,1.0,,3
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,86,2,41048,362,20524.0,4.160919540229885,1.5,0.0,3
0,1,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,68,2,127836,329,63918.0,4.768115942028985,0.0,1.0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,39,1,23343,272,23343.0,6.8,0.0,0.0,1
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,53,1,44452,526,44452.0,9.74074074074074,0.0,0.0,2
1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,40,3,56545,209,18848.333333333332,5.097560975609756,0.5,1.0,1
